manufacturer_code,model_no,model_name,model_version,engine_count,engine_type,aircraft_desc,description,wtc,tdesig,wtg
ROCKWELL,,Sabre 60,,2,Jet,LandPlane,L2J,M,SBR1,G
ROCKWELL,,Sabre 65,,2,Jet,LandPlane,L2J,M,SBR1,G
ROCKWELL,,Sabre 75,,2,Jet,LandPlane,L2J,M,SBR2,G
ROCKWELL,,Sabre 80,,2,Jet,LandPlane,L2J,M,SBR2,G
ROCKWELL,,Shrike Commander,,2,Piston,LandPlane,L2P,L,AC50,G
ROCKWELL,T-2,Buckeye,,2,Jet,LandPlane,L2J,L,T2,G
ROCKWELL,,Thrush Commander,,1,Piston,LandPlane,L1P,L,SS2P,G
ROCKWELL,,Turbo Commander 690,,2,Turboprop/Turboshaft,LandPlane,L2T,L,AC90,G
RYAN,L-17,Navion,,1,Piston,LandPlane,L1P,L,NAVI,G
RYAN,,Navion,,1,Piston,LandPlane,L1P,L,NAVI,G
RYAN,PT-20,,,1,Piston,LandPlane,L1P,L,RYST,G
RYAN,PT-22,Recruit,,1,Piston,LandPlane,L1P,L,PT22,G
RYAN,,Recruit,,1,Piston,LandPlane,L1P,L,PT22,G
RYAN,ST-3KR,Recruit,,1,Piston,LandPlane,L1P,L,PT22,G
RYAN,ST-A,,,1,Piston,LandPlane,L1P,L,RYST,G
RYAN,ST-M,,,1,Piston,LandPlane,L1P,L,RYST,G
RYAN,ST-R,,,1,Piston,LandPlane,L1P,L,RYST,G
RYAN,,Super Navion,,1,Piston,LandPlane,L1P,L,NAVI,G
RYAN,U-18,Navion,,1,Piston,LandPlane,L1P,L,NAVI,G
RYAN,YPT-16,,,1,Piston,LandPlane,L1P,L,RYST,G
SOCATA,Trinidad,,,1,Piston,LandPlane,L1P,L,TB20,G
SOCATA,Pashosh,,,1,Piston,LandPlane,L1P,L,TB20,G
SOCATA,,Diplomate,,1,Piston,LandPlane,L1P,L,ST10,G
SOCATA,,Epsilon,,1,Piston,LandPlane,L1P,L,TB30,G
SOCATA,,Gabier,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,,Gaillard,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,,Galérien,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,,Galopin,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,,Garnement,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,,Gaucho,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,,Guerrier,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,GY-80,Horizon,,1,Piston,LandPlane,L1P,L,GY80,G
SOCATA,,Horizon,,1,Piston,LandPlane,L1P,L,GY80,G
SOCATA,MS-880,Rallye 100,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,MS-880,Rallye Club,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,MS-883,Rallye 115,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,MS-884,Rallye Minerva,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,MS-887,Rallye 125,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,MS-892,Rallye 150,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,MS-892,Rallye Commodore,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,MS-893,Gaillard,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,MS-893,Rallye Commodore,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,MS-894,Minerva,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,,Omega,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TB31,G
SOCATA,,Provence,,1,Piston,LandPlane,L1P,L,ST10,G
SOCATA,,Rallye 100,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,,Rallye 115,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,,Rallye 125,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,,Rallye 150,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,,Rallye 235,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,,Rallye Club,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,,Rallye Commodore,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,,Rallye Minerva,,1,Piston,LandPlane,L1P,L,RALL,G
SOCATA,ST-10,Diplomate,,1,Piston,LandPlane,L1P,L,ST10,G
SOCATA,ST-10,Provence,,1,Piston,LandPlane,L1P,L,ST10,G
SOCATA,ST-10,Super Horizon,,1,Piston,LandPlane,L1P,L,ST10,G
SOCATA,,Super Horizon,,1,Piston,LandPlane,L1P,L,ST10,G
SOCATA,,Tampico,,1,Piston,LandPlane,L1P,L,TAMP,G
SOCATA,,Tangara,,2,Piston,LandPlane,L2P,L,GA7,G
SOCATA,TB-9,Tampico,,1,Piston,LandPlane,L1P,L,TAMP,G
SOCATA,TB-10,Tobago,,1,Piston,LandPlane,L1P,L,TOBA,G
SOCATA,TB-20 Trinidad,,,1,Piston,LandPlane,L1P,L,TB20,G
SOCATA,TB-20 Pashosh,,,1,Piston,LandPlane,L1P,L,TB20,G
SOCATA,TB-30,Epsilon,,1,Piston,LandPlane,L1P,L,TB30,G
SOCATA,TB-31,Omega,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TB31,G
SOCATA,TB-200,Tobago,,1,Piston,LandPlane,L1P,L,TOBA,G
SOCATA,TB-360,Tangara,,2,Piston,LandPlane,L2P,L,GA7,G
SOCATA,TBM-850,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TBM8,G
SOCATA,,Tobago,,1,Piston,LandPlane,L1P,L,TOBA,G
SOCATA,TB-21 Trinidad TC,,,1,Piston,LandPlane,L1P,L,TB21,G
SOCATA,Trinidad TC,,,1,Piston,LandPlane,L1P,L,TB21,G
SOCATA,TBM-900,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TBM9,G
SOCATA,TBM-930,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TBM9,G
SOCATA,TBM-700A,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TBM7,G
SOCATA,TBM-700B,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TBM7,G
SOCATA,TBM-700C,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TBM7,G
SOCATA,TBM-700N (TBM-850),,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TBM8,G
SOCATA,TBM-700N (TBM-900),,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TBM9,G
SOCATA,TBM-700N (TBM-930),,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TBM9,G
SOCATA,TBM-910,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TBM9,G
SOCATA,TBM-700N (TBM-910),,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TBM9,G
SOCATA,,Minerva,,1,Piston,LandPlane,L1P,L,RALL,G
STINSON,10,Voyager,,1,Piston,LandPlane,L1P,L,S10,G
STINSON,105,,,1,Piston,LandPlane,L1P,L,S10,G
STINSON,108,Station Wagon,,1,Piston,LandPlane,L1P,L,S108,G
STINSON,108,Voyager,,1,Piston,LandPlane,L1P,L,S108,G
STINSON,,A Tri-Motor,,3,Piston,LandPlane,L3P,L,TRMA,G
STINSON,AT-19,Reliant,,1,Piston,LandPlane,L1P,L,RELI,G
STINSON,HW-75,,,1,Piston,LandPlane,L1P,L,S10,G
STINSON,HW-80,,,1,Piston,LandPlane,L1P,L,S10,G
STINSON,L-5,Sentinel,,1,Piston,LandPlane,L1P,L,L5,G
STINSON,OY,Sentinel,,1,Piston,LandPlane,L1P,L,L5,G
STINSON,,Reliant,,1,Piston,LandPlane,L1P,L,RELI,G
STINSON,,Sentinel,,1,Piston,LandPlane,L1P,L,L5,G
STINSON,SM-6000,Tri-Motor,,3,Piston,LandPlane,L3P,L,SM60,G
STINSON,SR,Reliant,,1,Piston,LandPlane,L1P,L,RELI,G
STINSON,,Station Wagon,,1,Piston,LandPlane,L1P,L,S108,G
STINSON,T Tri-Motor,,,3,Piston,LandPlane,L3P,L,SM60,G
STINSON,Tri-Motor (A),,,3,Piston,LandPlane,L3P,L,TRMA,G
STINSON,Tri-Motor,(SM-6000/T),,3,Piston,LandPlane,L3P,L,SM60,G
STINSON,U-19,Sentinel,,1,Piston,LandPlane,L1P,L,L5,G
STINSON,V-76,Sentinel,,1,Piston,LandPlane,L1P,L,L5,G
STINSON,V-77,Reliant,,1,Piston,LandPlane,L1P,L,RELI,G
STINSON,,Voyager (10),,1,Piston,LandPlane,L1P,L,S10,G
STINSON,,Voyager (108),,1,Piston,LandPlane,L1P,L,S108,G
SWEARINGEN,800 (65),,,2,Piston,LandPlane,L2P,L,BE65,G
SWEARINGEN,800 (80),,,2,Piston,LandPlane,L2P,L,BE80,G
SWEARINGEN,,Excalibur,,2,Piston,LandPlane,L2P,L,BE50,G
SWEARINGEN,,Merlin 2,,2,Turboprop/Turboshaft,LandPlane,L2T,L,SW2,G
SWEARINGEN,,Merlin 3,,2,Turboprop/Turboshaft,LandPlane,L2T,L,SW3,G
SWEARINGEN,,Merlin 4,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,SW4,G
SWEARINGEN,,Metro,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,SW4,G
SWEARINGEN,SA-26,Merlin 2,,2,Turboprop/Turboshaft,LandPlane,L2T,L,SW2,G
SWEARINGEN,SA-226AT,Merlin 4,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,SW4,G
SWEARINGEN,SA-226T,Merlin 3,,2,Turboprop/Turboshaft,LandPlane,L2T,L,SW3,G
SWEARINGEN,SA-226TB,Merlin 3,,2,Turboprop/Turboshaft,LandPlane,L2T,L,SW3,G
SWEARINGEN,SA-226TC,Metro,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,SW4,G
SWEARINGEN,SJ-30,,,2,Jet,LandPlane,L2J,L,SJ30,G
SWEARINGEN,SX-300,,,1,Piston,LandPlane,L1P,L,SX30,G
SWEARINGEN,,Taurus 90,,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE9L,G
WACO,9,,,1,Piston,LandPlane,L1P,L,WAC9,G
WACO,10,,,1,Piston,LandPlane,L1P,L,WACO,G
WACO,125,,,1,Piston,LandPlane,L1P,L,WACO,G
WACO,AGC,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,AQC,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,ARE,Aristocrat,,1,Piston,LandPlane,L1P,L,WACE,G
WACO,,Aristocrat,,1,Piston,LandPlane,L1P,L,WACE,G
WACO,ASO,,,1,Piston,LandPlane,L1P,L,WACO,G
WACO,ATO,,,1,Piston,LandPlane,L1P,L,WACO,G
WACO,AVN,,,1,Piston,LandPlane,L1P,L,WACN,G
WACO,BSO,,,1,Piston,LandPlane,L1P,L,WACO,G
WACO,C,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,CJC,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,CPF,,,1,Piston,LandPlane,L1P,L,WACF,G
WACO,CRG,,,1,Piston,LandPlane,L1P,L,WACG,G
WACO,CSO,,,1,Piston,LandPlane,L1P,L,WACO,G
WACO,CTO,,,1,Piston,LandPlane,L1P,L,WACO,G
WACO,CUC,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,D,,,1,Piston,LandPlane,L1P,L,WACD,G
WACO,DJC,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,DQC,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,DSO,,,1,Piston,LandPlane,L1P,L,WACO,G
WACO,E (ARE/HRE/SRE),Aristocrat,,1,Piston,LandPlane,L1P,L,WACE,G
WACO,E (GXE),,,1,Piston,LandPlane,L1P,L,WACO,G
WACO,EGC,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,ENF,,,1,Piston,LandPlane,L1P,L,WACF,G
WACO,EQC,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,F,,,1,Piston,LandPlane,L1P,L,WACF,G
WACO,G,,,1,Piston,LandPlane,L1P,L,WACG,G
WACO,GXE,,,1,Piston,LandPlane,L1P,L,WACO,G
WACO,HRE,Aristocrat,,1,Piston,LandPlane,L1P,L,WACE,G
WACO,IBA,,,1,Piston,LandPlane,L1P,L,WACA,G
WACO,INF,,,1,Piston,LandPlane,L1P,L,WACF,G
WACO,JWM,,,1,Piston,LandPlane,L1P,L,WACM,G
WACO,JYM,,,1,Piston,LandPlane,L1P,L,WACM,G
WACO,KNF,,,1,Piston,LandPlane,L1P,L,WACF,G
WACO,O,,,1,Piston,LandPlane,L1P,L,WACO,G
WACO,PBA,,,1,Piston,LandPlane,L1P,L,WACA,G
WACO,PBF,,,1,Piston,LandPlane,L1P,L,WACF,G
WACO,PCF,,,1,Piston,LandPlane,L1P,L,WACF,G
WACO,PLA,,,1,Piston,LandPlane,L1P,L,WACA,G
WACO,PSO,,,1,Piston,LandPlane,L1P,L,WACO,G
WACO,QCF,,,1,Piston,LandPlane,L1P,L,WACF,G
WACO,QDC,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,QSO,,,1,Piston,LandPlane,L1P,L,WACO,G
WACO,RBA,,,1,Piston,LandPlane,L1P,L,WACA,G
WACO,RNF,,,1,Piston,LandPlane,L1P,L,WACF,G
WACO,RPT,,,1,Piston,LandPlane,L1P,L,WACT,G
WACO,S,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,S3HD,,,1,Piston,LandPlane,L1P,L,WACD,G
WACO,SRE,Aristocrat,,1,Piston,LandPlane,L1P,L,WACE,G
WACO,UBA,,,1,Piston,LandPlane,L1P,L,WACA,G
WACO,UBF,,,1,Piston,LandPlane,L1P,L,WACF,G
WACO,UEC,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,UIC,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,UKC,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,UKS,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,ULA,,,1,Piston,LandPlane,L1P,L,WACA,G
WACO,UMF,,,1,Piston,LandPlane,L1P,L,WACF,G
WACO,UPF,,,1,Piston,LandPlane,L1P,L,WACF,G
WACO,VKS,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,VPF,,,1,Piston,LandPlane,L1P,L,WACF,G
WACO,YKC,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,YKS,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,YMF,,,1,Piston,LandPlane,L1P,L,WACF,G
WACO,YOC,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,YPF,,,1,Piston,LandPlane,L1P,L,WACF,G
WACO,YQC,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,ZGC,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,ZKS,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,ZPF,,,1,Piston,LandPlane,L1P,L,WACF,G
WACO,ZQC,,,1,Piston,LandPlane,L1P,L,WACC,G
WACO,ZVN,,,1,Piston,LandPlane,L1P,L,WACN,G
AERO COMMANDER,100,Commander 100,,1,Piston,LandPlane,L1P,L,VO10,G
AERO COMMANDER,200,Commander 200,,1,Piston,LandPlane,L1P,L,M200,G
AERO COMMANDER,500,Commander 500,,2,Piston,LandPlane,L2P,L,AC50,G
AERO COMMANDER,560,Commander 560,,2,Piston,LandPlane,L2P,L,AC56,G
AERO COMMANDER,680F,Commander 680F,,2,Piston,LandPlane,L2P,L,AC68,G
AERO COMMANDER,680FL,Grand Commander,,2,Piston,LandPlane,L2P,L,AC6L,G
AERO COMMANDER,680FP,Commander 680FP,,2,Piston,LandPlane,L2P,L,AC68,G
AERO COMMANDER,680T,Turbo Commander,,2,Turboprop/Turboshaft,LandPlane,L2T,L,AC80,G
AERO COMMANDER,680V,Turbo Commander,,2,Turboprop/Turboshaft,LandPlane,L2T,L,AC80,G
AERO COMMANDER,1121,Jet Commander,,2,Jet,LandPlane,L2J,M,JCOM,G
AERO COMMANDER,A-9,Ag Commander,,1,Piston,LandPlane,L1P,L,A9,G
AERO COMMANDER,,Ag Commander (A-9),,1,Piston,LandPlane,L1P,L,A9,G
AERO COMMANDER,,Ag Commander (B-1),,1,Piston,LandPlane,L1P,L,CLB1,G
AERO COMMANDER,,Ag Commander (S-2),,1,Piston,LandPlane,L1P,L,SS2P,G
AERO COMMANDER,B-1,Ag Commander,,1,Piston,LandPlane,L1P,L,CLB1,G
AERO COMMANDER,,Commander 100,,1,Piston,LandPlane,L1P,L,VO10,G
AERO COMMANDER,,Commander 200,,1,Piston,LandPlane,L1P,L,M200,G
AERO COMMANDER,,Commander 500,,2,Piston,LandPlane,L2P,L,AC50,G
AERO COMMANDER,,Commander 560,,2,Piston,LandPlane,L2P,L,AC56,G
AERO COMMANDER,,Commander 680F,,2,Piston,LandPlane,L2P,L,AC68,G
AERO COMMANDER,,Commander 680FP,,2,Piston,LandPlane,L2P,L,AC68,G
AERO COMMANDER,,Grand Commander,,2,Piston,LandPlane,L2P,L,AC6L,G
AERO COMMANDER,,Jet Commander,,2,Jet,LandPlane,L2J,M,JCOM,G
AERO COMMANDER,S-2,Ag Commander,,1,Piston,LandPlane,L1P,L,SS2P,G
AERO COMMANDER,,Turbo Commander (680),,2,Turboprop/Turboshaft,LandPlane,L2T,L,AC80,G
AERONCA,7AC,Champion,,1,Piston,LandPlane,L1P,L,CH7A,G
AERONCA,7BCM,,,1,Piston,LandPlane,L1P,L,CH7A,G
AERONCA,7CC,Champion,,1,Piston,LandPlane,L1P,L,CH7A,G
AERONCA,7CCM,,,1,Piston,LandPlane,L1P,L,CH7A,G
AERONCA,7DC,Champion,,1,Piston,LandPlane,L1P,L,CH7A,G
AERONCA,7EC,Traveler,,1,Piston,LandPlane,L1P,L,CH7A,G
AERONCA,11,Chief,,1,Piston,LandPlane,L1P,L,AR11,G
AERONCA,15,Sedan,,1,Piston,LandPlane,L1P,L,AR15,G
AERONCA,,Champion,,1,Piston,LandPlane,L1P,L,CH7A,G
AERONCA,L-16,,,1,Piston,LandPlane,L1P,L,CH7A,G
AERONCA,,Sedan,,1,Piston,LandPlane,L1P,L,AR15,G
AERONCA,,Traveler,,1,Piston,LandPlane,L1P,L,CH7A,G
AERONCA,Chief (11),,,1,Piston,LandPlane,L1P,L,AR11,G
AERONCA,K Scout,,,1,Piston,LandPlane,L1P,L,AERK,G
AERONCA,K Sea Scout,,,1,Piston,LandPlane,L1P,L,AERK,G
AERONCA,CF Scout,,,1,Piston,LandPlane,L1P,L,AERK,G
AERONCA,Scout,,,1,Piston,LandPlane,L1P,L,AERK,G
AERONCA,Sea  Scout,,,1,Piston,LandPlane,L1P,L,AERK,G
AERONCA,50 Chief,,,1,Piston,LandPlane,L1P,L,AR50,G
AERONCA,Chief (50),,,1,Piston,LandPlane,L1P,L,AR50,G
AERONCA,65 Super Chief,,,1,Piston,LandPlane,L1P,L,AR65,G
AERONCA,Super Chief,,,1,Piston,LandPlane,L1P,L,AR65,G
AERONCA,50 Tandem,,,1,Piston,LandPlane,L1P,L,AR5T,G
AERONCA,Tandem (50),,,1,Piston,LandPlane,L1P,L,AR5T,G
AERONCA,60 Tandem,,,1,Piston,LandPlane,L1P,L,AR6T,G
AERONCA,Tandem (60),,,1,Piston,LandPlane,L1P,L,AR6T,G
AERONCA,65 Tandem,,,1,Piston,LandPlane,L1P,L,AR6T,G
AERONCA,Tandem (65),,,1,Piston,LandPlane,L1P,L,AR6T,G
AERONCA,65 Defender,,,1,Piston,LandPlane,L1P,L,AR6T,G
AERONCA,Defender,,,1,Piston,LandPlane,L1P,L,AR6T,G
AERONCA,YO-58 Grasshopper,,,1,Piston,LandPlane,L1P,L,AR6T,G
AERONCA,O-58 Grasshopper,,,1,Piston,LandPlane,L1P,L,AR6T,G
AERONCA,L-3 Grasshopper,,,1,Piston,LandPlane,L1P,L,AR6T,G
AERONCA,Grasshopper,,,1,Piston,LandPlane,L1P,L,AR6T,G
AIR TRACTOR,AT-300,,,1,Piston,LandPlane,L1P,L,AT3P,G
AIR TRACTOR,AT-301,,,1,Piston,LandPlane,L1P,L,AT3P,G
AIR TRACTOR,AT-302,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,AT3T,G
AIR TRACTOR,AT-400,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,AT3T,G
AIR TRACTOR,AT-401,,,1,Piston,LandPlane,L1P,L,AT3P,G
AIR TRACTOR,AT-402,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,AT3T,G
AIR TRACTOR,AT-501,,,1,Piston,LandPlane,L1P,L,AT5P,G
AIR TRACTOR,AT-502,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,AT5T,G
AIR TRACTOR,AT-503,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,AT5T,G
AIR TRACTOR,AT-602,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,AT6T,G
AIR TRACTOR,AT-802,,,1,Turboprop/Turboshaft,LandPlane,L1T,L/M,AT8T,G
AIR TRACTOR,AT-802,Fire Boss,,1,Turboprop/Turboshaft,LandPlane,L1T,L/M,AT8T,G
AIR TRACTOR,,Fire Boss,,1,Turboprop/Turboshaft,LandPlane,L1T,L/M,AT8T,G
AIR TRACTOR,AT-504,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,AT5T,G
AIR TRACTOR,AT-250,,,1,Piston,LandPlane,L1P,L,AT2P,G
AIRBUS,A-350-900 XWB,,,2,Jet,LandPlane,L2J,H,A359,B
AIRBUS,A-350-900 XWB Prestige,,,2,Jet,LandPlane,L2J,H,A359,B
AIRBUS,Prestige (A-350-900),,,2,Jet,LandPlane,L2J,H,A359,B
AIRBUS,C-212,,,2,Turboprop/Turboshaft,LandPlane,L2T,M,C212,G
AIRBUS,A-300B2-200,,,2,Jet,LandPlane,L2J,H,A30B,C
AIRBUS,A-300B2K-3,,,2,Jet,LandPlane,L2J,H,A30B,C
AIRBUS,A-300B4-2,,,2,Jet,LandPlane,L2J,H,A30B,C
AIRBUS,A-300B4-100,,,2,Jet,LandPlane,L2J,H,A30B,C
AIRBUS,A-300B4-200,,,2,Jet,LandPlane,L2J,H,A30B,C
AIRBUS,A-300B4-600,,,2,Jet,LandPlane,L2J,H,A306,C
AIRBUS,A-300C4-200,,,2,Jet,LandPlane,L2J,H,A30B,C
AIRBUS,A-300C4-600,,,2,Jet,LandPlane,L2J,H,A306,C
AIRBUS,A-300F4-200,,,2,Jet,LandPlane,L2J,H,A30B,C
AIRBUS,A-300F4-600,,,2,Jet,LandPlane,L2J,H,A306,C
AIRBUS,A-300ST,Beluga,,2,Jet,LandPlane,L2J,H,A3ST,C
AIRBUS,A-300ST,Super Transporter,,2,Jet,LandPlane,L2J,H,A3ST,C
AIRBUS,A-310,,,2,Jet,LandPlane,L2J,H,A310,C
AIRBUS,A-318,,,2,Jet,LandPlane,L2J,M,A318,D
AIRBUS,A-319,,,2,Jet,LandPlane,L2J,M,A319,D
AIRBUS,A-319,ACJ,,2,Jet,LandPlane,L2J,M,A319,D
AIRBUS,A-320,,,2,Jet,LandPlane,L2J,M,A320,D
AIRBUS,A-321,,,2,Jet,LandPlane,L2J,M,A321,D
AIRBUS,A-330-200,,,2,Jet,LandPlane,L2J,H,A332,B
AIRBUS,A-330-300,,,2,Jet,LandPlane,L2J,H,A333,B
AIRBUS,A-340-200,,,4,Jet,LandPlane,L4J,H,A342,B
AIRBUS,A-340-300,,,4,Jet,LandPlane,L4J,H,A343,B
AIRBUS,A-340-500,,,4,Jet,LandPlane,L4J,H,A345,B
AIRBUS,A-340-600,,,4,Jet,LandPlane,L4J,H,A346,B
AIRBUS,A-380-800,,,4,Jet,LandPlane,L4J,J,A388,A
AIRBUS,,Beluga,,2,Jet,LandPlane,L2J,H,A3ST,C
AIRBUS,CC-150,Polaris,,2,Jet,LandPlane,L2J,H,A310,C
AIRBUS,,Polaris,,2,Jet,LandPlane,L2J,H,A310,C
AIRBUS,,Super Transporter,,2,Jet,LandPlane,L2J,H,A3ST,C
AIRBUS,VC-1 ACJ,,,2,Jet,LandPlane,L2J,M,A319,D
AIRBUS,A-400M Grizzly,,,4,Turboprop/Turboshaft,LandPlane,L4T,H,A400,C
AIRBUS,A-318 Elite,,,2,Jet,LandPlane,L2J,M,A318,D
AIRBUS,A-320 Prestige,,,2,Jet,LandPlane,L2J,M,A320,D
AIRBUS,A-330-200 Prestige,,,2,Jet,LandPlane,L2J,H,A332,B
AIRBUS,A-340-200 Prestige,,,4,Jet,LandPlane,L4J,H,A342,B
AIRBUS,A-340-300 Prestige,,,4,Jet,LandPlane,L4J,H,A343,B
AIRBUS,A-340-500 Prestige,,,4,Jet,LandPlane,L4J,H,A345,B
AIRBUS,A-340-600 Prestige,,,4,Jet,LandPlane,L4J,H,A346,B
AIRBUS,A-380-800 Prestige,,,4,Jet,LandPlane,L4J,J,A388,A
AIRBUS,Prestige (A-320),,,2,Jet,LandPlane,L2J,M,A320,D
AIRBUS,Prestige (A-330-200),,,2,Jet,LandPlane,L2J,H,A332,B
AIRBUS,Prestige (A-340-200),,,4,Jet,LandPlane,L4J,H,A342,B
AIRBUS,Prestige (A-340-300),,,4,Jet,LandPlane,L4J,H,A343,B
AIRBUS,Prestige (A-340-500),,,4,Jet,LandPlane,L4J,H,A345,B
AIRBUS,Prestige (A-340-600),,,4,Jet,LandPlane,L4J,H,A346,B
AIRBUS,Prestige (A-380-800),,,4,Jet,LandPlane,L4J,J,A388,A
AIRBUS,Elite,,,2,Jet,LandPlane,L2J,M,A318,D
AIRBUS,KC-30,,,2,Jet,LandPlane,L2J,H,A332,B
AIRBUS,A-350-1000 XWB,,,2,Jet,LandPlane,L2J,H,A35K,B
AIRBUS,A-350-1000 XWB Prestige,,,2,Jet,LandPlane,L2J,H,A35K,B
AIRBUS,Prestige (A-350-1000),,,2,Jet,LandPlane,L2J,H,A35K,B
AIRBUS,Voyager,,,2,Jet,LandPlane,L2J,H,A332,B
AIRBUS,A-400M Atlas,,,4,Turboprop/Turboshaft,LandPlane,L4T,H,A400,C
AIRBUS,Grizzly,,,4,Turboprop/Turboshaft,LandPlane,L4T,H,A400,C
AIRBUS,Atlas,,,4,Turboprop/Turboshaft,LandPlane,L4T,H,A400,C
AIRBUS,C-295,,,2,Turboprop/Turboshaft,LandPlane,L2T,M,C295,F
AIRBUS,C-295 Persuader,,,2,Turboprop/Turboshaft,LandPlane,L2T,M,C295,F
AIRBUS,Persuader (C-295),,,2,Turboprop/Turboshaft,LandPlane,L2T,M,C295,F
AIRBUS,SC-105 Amazonas,,,2,Turboprop/Turboshaft,LandPlane,L2T,M,C295,F
AIRBUS,Amazonas,,,2,Turboprop/Turboshaft,LandPlane,L2T,M,C295,F
AIRBUS,CN-235,,,2,Turboprop/Turboshaft,LandPlane,L2T,M,CN35,G
AIRBUS,CN-235 Persuader,,,2,Turboprop/Turboshaft,LandPlane,L2T,M,CN35,G
AIRBUS,Persuader (CN-235),,,2,Turboprop/Turboshaft,LandPlane,L2T,M,CN35,G
AIRBUS,HC-144 Ocean Sentry,,,2,Turboprop/Turboshaft,LandPlane,L2T,M,CN35,G
AIRBUS,Ocean Sentry,,,2,Turboprop/Turboshaft,LandPlane,L2T,M,CN35,G
AIRBUS,,E-Fan,,2,Electric,LandPlane,L2E,L,EFAN,G
AIRBUS,A-330-900,,,2,Jet,LandPlane,L2J,H,A339,B
AIRBUS,A-319neo,,,2,Jet,LandPlane,L2J,M,A19N,D
AIRBUS,A-320neo,,,2,Jet,LandPlane,L2J,M,A20N,D
AIRBUS,A-321neo,,,2,Jet,LandPlane,L2J,M,A21N,D
AIRBUS,A-330-800,,,2,Jet,LandPlane,L2J,H,A338,B
